url;Pos Rel Image;Pos Rel Image_alt;Pos Rel Image_link;Fbo;Fbo_link;Grey2pt5;Grey
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/penjambretan_20160509_083615.jpg;penjambretan_20160509_083615.jpg;http://www.tribunnews.com/metropolitan/2018/06/29/pejabat-kementerian-pupr-yang-jadi-korban-penjambretan-di-kota-tua-telah-pulang-dari-rumah-sakit;Pejabat Kementerian PUPR yang Jadi Korban Penjambretan di Kota Tua Telah Pulang dari Rumah Sakit;http://www.tribunnews.com/metropolitan/2018/06/29/pejabat-kementerian-pupr-yang-jadi-korban-penjambretan-di-kota-tua-telah-pulang-dari-rumah-sakit;Syarief menjadi korban penjambretan di kawasan Kota Tua, Tamansari, Jakarta Barat, Minggu (24/6/2018) lalu;Jumat, 29 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kapolres-metro-j_20180211_215424.jpg;kapolres-metro-j_20180211_215424.jpg;http://www.tribunnews.com/metropolitan/2018/06/25/polisi-belum-dapat-izin-pihak-rumah-sakit-periksa-pejabat-kementerian-pupr-korban-penjambretan;Polisi Belum Dapat Izin Pihak Rumah Sakit Periksa Pejabat Kementerian PUPR Korban Penjambretan;http://www.tribunnews.com/metropolitan/2018/06/25/polisi-belum-dapat-izin-pihak-rumah-sakit-periksa-pejabat-kementerian-pupr-korban-penjambretan;Dokter Rumah Sakit Medistra belum mengizinkan kepolisian memeriksa Syarief karena kondisinya masih lemah;Senin, 25 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/syarif-burhanudin_20180625_155723.jpg;syarif-burhanudin_20180625_155723.jpg;http://www.tribunnews.com/metropolitan/2018/06/25/dirjen-kementerian-pupr-terluka-saat-dijambret-di-kota-tua-jakarta-barat;Dirjen Kementerian PUPR Terluka Saat Dijambret di Kota Tua Jakarta Barat;http://www.tribunnews.com/metropolitan/2018/06/25/dirjen-kementerian-pupr-terluka-saat-dijambret-di-kota-tua-jakarta-barat;Namun Edy belum bisa mengetahui pasti apakah ada barang berharga milik korban yang diambil dalam kejadian tersebut.;Senin, 25 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/dirjen-bina-konstruksi-kementerian-pupr-syarief-burhanudin_20180222_192454.jpg;dirjen-bina-konstruksi-kementerian-pupr-syarief-burhanudin_20180222_192454.jpg;http://www.tribunnews.com/metropolitan/2018/06/25/dirjen-bina-konstruksi-kementerian-pupr-jadi-korban-jambret-di-kota-tua;Dirjen Bina Konstruksi Kementerian PUPR Jadi Korban Jambret di Kota Tua;http://www.tribunnews.com/metropolitan/2018/06/25/dirjen-bina-konstruksi-kementerian-pupr-jadi-korban-jambret-di-kota-tua;Pihak kepolisian masih melakukan penyelidikan untuk mengetahui pelaku dan barang berharga yang dijambret.;Senin, 25 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/tarif-tol-jorr-terintegrasi_20180623_101949.jpg;tarif-tol-jorr-terintegrasi_20180623_101949.jpg;http://www.tribunnews.com/nasional/2018/06/24/ini-tarif-tol-jorr-jika-integrasi-diberlakukan;Ini Tarif Tol JORR Jika Integrasi Diberlakukan;http://www.tribunnews.com/nasional/2018/06/24/ini-tarif-tol-jorr-jika-integrasi-diberlakukan;Pemerintah melalui Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menunda pemberlakuan integrasi tarif Tol Jakarta Outer Ring Road (JORR) untu;Minggu, 24 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20180622_214207.jpg;kementerian-pupr_20180622_214207.jpg;http://www.tribunnews.com/regional/2018/06/22/bangun-tol-trans-jawa-menteri-basuki-dijuluki-presiden-jokowi-sebagai-daendels-baru;Bangun Tol Trans Jawa, Menteri Basuki Dijuluki Presiden Jokowi Sebagai Daendels Baru;http://www.tribunnews.com/regional/2018/06/22/bangun-tol-trans-jawa-menteri-basuki-dijuluki-presiden-jokowi-sebagai-daendels-baru;"""Ini yang ingin kita integrasikan semua sehingga pembangunan jalan tol itu betul-betul berguna dan bermanfaat maksimal,"" pungkas Jokowi";Jumat, 22 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kenaikan-tarif-tol-jorr_20180620_164857.jpg;kenaikan-tarif-tol-jorr_20180620_164857.jpg;http://www.tribunnews.com/nasional/2018/06/22/pemerintah-berharap-jorr-menjawab-kebutuhan-penyedia-angkutan-logistik;Pemerintah Berharap JORR Menjawab Kebutuhan Penyedia Angkutan Logistik;http://www.tribunnews.com/nasional/2018/06/22/pemerintah-berharap-jorr-menjawab-kebutuhan-penyedia-angkutan-logistik;Pemerintah berharap sistem integrasi tol lingkar luar Jakarta atau Jakarta Outer Ring Road (JORR) dapat menjawab kebutuhan penyedia angkutan logistik.;Jumat, 22 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pu-pr_20180621_170749.jpg;kementerian-pu-pr_20180621_170749.jpg;http://www.tribunnews.com/metropolitan/2018/06/21/kembali-ditunda-waktu-pasti-penerapan-integrasi-toll-jorr-belum-ditentukan;Kembali Ditunda, Waktu Pasti Penerapan Integrasi Toll JORR Belum Ditentukan;http://www.tribunnews.com/metropolitan/2018/06/21/kembali-ditunda-waktu-pasti-penerapan-integrasi-toll-jorr-belum-ditentukan;Direktur Jenderal Bina Marga, Arie Setiadi Moerwanto masih belum bisa memastikan waktu pasti penerapan;Kamis, 21 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/gerbang-tol-semper-utama_20180619_174401.jpg;gerbang-tol-semper-utama_20180619_174401.jpg;http://www.tribunnews.com/metropolitan/2018/06/19/kementerian-pupr-tunda-penerapan-integrasi-tarif-tol-jorr;Kementerian PUPR Tunda Penerapan Integrasi Tarif Tol JORR;http://www.tribunnews.com/metropolitan/2018/06/19/kementerian-pupr-tunda-penerapan-integrasi-tarif-tol-jorr;Penundaan integrasi tarif tol JORR karena memperhatikan dengan seksama pertimbangan dan masukan dari berbagai elemen masyarakat;Selasa, 19 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/rest-area-nih2_20180618_173338.jpg;rest-area-nih2_20180618_173338.jpg;http://www.tribunnews.com/nasional/2018/06/18/kementerian-pupr-tambah-rest-area-di-tol-fungsional-batang-pejagan;Kementerian PUPR Tambah Rest Area di Tol Fungsional Batang - Pejagan;http://www.tribunnews.com/nasional/2018/06/18/kementerian-pupr-tambah-rest-area-di-tol-fungsional-batang-pejagan;Dengan demikian, nantinya di ruas tol fungsional ini ada 11 tempat istirahat maupun tempat istirahat sementara.;Senin, 18 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/mudik-pekerja-gbk_20180613_111634.jpg;mudik-pekerja-gbk_20180613_111634.jpg;http://www.tribunnews.com/bisnis/2018/06/13/kementerian-pupr-gelar-mudik-bareng-500-pekerja-konstruksi-kompleks-gbk;Kementerian PUPR Gelar Mudik Bareng 500 Pekerja Konstruksi Kompleks GBK;http://www.tribunnews.com/bisnis/2018/06/13/kementerian-pupr-gelar-mudik-bareng-500-pekerja-konstruksi-kompleks-gbk;Menteri PUPR Basuki Hadimuljono mengatakan, bahwa tradisi mudik merupakan kebahagiaan yang nyata bagi masyarakat.;Rabu, 13 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/posko-sapta-taruna_20180611_114946.jpg;posko-sapta-taruna_20180611_114946.jpg;http://www.tribunnews.com/bisnis/2018/06/11/kementerian-pupr-siagakan-588-posko-sapta-taruna;Kementerian PUPR Siagakan 588 Posko Sapta Taruna;http://www.tribunnews.com/bisnis/2018/06/11/kementerian-pupr-siagakan-588-posko-sapta-taruna;Kementerian PUPR telah menyiagakan sebanyak 588 Posko Sapta Taruna yang tersebar di seluruh Indonesia,” kata Menteri Basuki;Senin, 11 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=6;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/toilet-umum_20160318_200130.jpg;toilet-umum_20160318_200130.jpg;http://www.tribunnews.com/nasional/2018/06/09/kementerian-pupr-tingkatkan-fasilitas-sanitasi-di-tol-trans-jawa;Kementerian PUPR Tingkatkan Fasilitas Sanitasi di Tol Trans Jawa;http://www.tribunnews.com/nasional/2018/06/09/kementerian-pupr-tingkatkan-fasilitas-sanitasi-di-tol-trans-jawa;Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) meningkatkan fasilitas sanitasi di ruas tol Trans Jawa.;Sabtu, 9 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/gerbang-tol-salatiga_20170606_141740.jpg;gerbang-tol-salatiga_20170606_141740.jpg;http://www.tribunnews.com/bisnis/2018/06/07/kementerian-pupr-tetapkan-perubahan-sistem-pentarifan-di-jalan-tol-semarang-seksi-a-b-dan-c;Kementerian PUPR Tetapkan Perubahan Sistem Pentarifan di Jalan Tol Semarang Seksi A, B, dan C;http://www.tribunnews.com/bisnis/2018/06/07/kementerian-pupr-tetapkan-perubahan-sistem-pentarifan-di-jalan-tol-semarang-seksi-a-b-dan-c;Pengguna jalan tol tidak perlu menemui banyak titik pemberhentian saat melakukan perjalanan di Ruas Jalan Tol Semarang.;Kamis, 7 Juni 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/rumah-bantuan-di-gampong-blok-sawah_20180526_152109.jpg;rumah-bantuan-di-gampong-blok-sawah_20180526_152109.jpg;http://www.tribunnews.com/regional/2018/05/26/100-unit-rumah-bantuan-pupr-seharga-rp-13-miliar-di-pidie-jaya-belum-ditempati;100 Unit Rumah Bantuan PUPR Seharga Rp 13 Miliar di Pidie Jaya Belum Ditempati;http://www.tribunnews.com/regional/2018/05/26/100-unit-rumah-bantuan-pupr-seharga-rp-13-miliar-di-pidie-jaya-belum-ditempati;Seratus unit rumah permanen bantuan Kementerian Pekerjaan Umum dan Perumahan Rakyat (PU-PR) di Gampong Pohroh hingga saat ini belum ditempati.;Sabtu, 26 Mei 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/suasana-shalat-tharawih-pertama-di-masjid-at-taqarrub_20180524_164907.jpg;suasana-shalat-tharawih-pertama-di-masjid-at-taqarrub_20180524_164907.jpg;http://www.tribunnews.com/regional/2018/05/24/masjid-at-taqarrub-yang-rusak-karena-gempa-kini-sudah-bisa-digunakan-kembali;Masjid At-Taqarrub yang Rusak Karena Gempa Kini Sudah Bisa Digunakan Kembali;http://www.tribunnews.com/regional/2018/05/24/masjid-at-taqarrub-yang-rusak-karena-gempa-kini-sudah-bisa-digunakan-kembali;Masyarakat mulai menggunakan masjid itu untuk shalat tarawih pada Rabu (16/5/2018).;Kamis, 24 Mei 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/arus-balik-pemudik-motor-melintas-di-jalan-kalimalang_20170703_121935.jpg;arus-balik-pemudik-motor-melintas-di-jalan-kalimalang_20170703_121935.jpg;http://www.tribunnews.com/bisnis/2018/05/18/puncak-arus-mudik-diprediksi-terjadi-pada-8-juni;Puncak Arus Mudik Diprediksi Terjadi Pada 8 Juni;http://www.tribunnews.com/bisnis/2018/05/18/puncak-arus-mudik-diprediksi-terjadi-pada-8-juni;Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) memprediksikan puncak arus mudik pada 8 Juni;Jumat, 18 Mei 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/masjid-at-taqarrub_20180518_172054.jpg;masjid-at-taqarrub_20180518_172054.jpg;http://www.tribunnews.com/regional/2018/05/18/masjid-at-taqarrub-kini-bisa-digunakan-shalat-tarawih-setelah-rusak-berat-akibat-gempa-tahun-2016;Masjid At-Taqarrub Kini Bisa digunakan Shalat Tarawih, Setelah Rusak Berat Akibat Gempa Tahun 2016;http://www.tribunnews.com/regional/2018/05/18/masjid-at-taqarrub-kini-bisa-digunakan-shalat-tarawih-setelah-rusak-berat-akibat-gempa-tahun-2016;Kementerian PUPR telah membangun kembali Masjid At-Taqarrub di Desa Keude, Aceh. Rekonstruksi dilakukan sesuai perintah Presiden Joko Widodo;Jumat, 18 Mei 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20180509_103143.jpg;kementerian-pupr_20180509_103143.jpg;http://www.tribunnews.com/nasional/2018/05/09/dukung-perkembangan-tenun-nasional-kementerian-pupr-bangun-rusun-sekolah-tenun;Dukung Perkembangan Tenun Nasional, Kementerian PUPR Bangun Rusun Sekolah Tenun;http://www.tribunnews.com/nasional/2018/05/09/dukung-perkembangan-tenun-nasional-kementerian-pupr-bangun-rusun-sekolah-tenun;Rusunawa terus ditambah di berbagai wilayah untuk kalangan yang membutuhkan hunian layak yang terjangkau bagi Masyarakat Berpenghasilan Rendah.;Rabu, 9 Mei 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20180503_084843.jpg;kementerian-pupr_20180503_084843.jpg;http://www.tribunnews.com/nasional/2018/05/03/kementerian-pupr-bangun-jembatan-wear-arafura-hubungkan-pulau-yamdena-dan-pulau-larat;Kementerian PUPR Bangun Jembatan Wear Arafura Hubungkan Pulau Yamdena dan Pulau Larat;http://www.tribunnews.com/nasional/2018/05/03/kementerian-pupr-bangun-jembatan-wear-arafura-hubungkan-pulau-yamdena-dan-pulau-larat;Membangun Indonesia dari pinggiran menjadi salah satu Nawa Cita Presiden Joko Widodo dan Wakil Presiden Jusuf Kalla.;Kamis, 3 Mei 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/jembatan-nih2_20180428_123141.jpg;jembatan-nih2_20180428_123141.jpg;http://www.tribunnews.com/regional/2018/04/28/kementerian-pupr-buat-judesa-untuk-desa-siru-ntt;Kementerian PUPR Buat Judesa untuk Desa Siru, NTT;http://www.tribunnews.com/regional/2018/04/28/kementerian-pupr-buat-judesa-untuk-desa-siru-ntt;Teknologi jembatan gantung Judesa merupakan inovasi dari Balitbang PUPR untuk meningkatkan konektivitas antar-desa;Sabtu, 28 April 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/mesin-pencacah-plastik_20180427_171751.jpg;mesin-pencacah-plastik_20180427_171751.jpg;http://www.tribunnews.com/bisnis/2018/04/27/kementerian-pupr-serahkan-mesin-pencacah-plastik-pertama-buat-labuan-bajo;Kementerian PUPR Serahkan Mesin Pencacah Plastik Pertama Buat Labuan Bajo;http://www.tribunnews.com/bisnis/2018/04/27/kementerian-pupr-serahkan-mesin-pencacah-plastik-pertama-buat-labuan-bajo;"""Untuk satu km jalan perlu 4 ton plastik. Kabalai set up target di mana sudah 9 km yang akan dicampur sampah plastik. Berarti perlu 36 ton plastik""";Jumat, 27 April 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/jalan-tol-trans-jawa_20180309_111010.jpg;jalan-tol-trans-jawa_20180309_111010.jpg;http://www.tribunnews.com/bisnis/2018/04/27/kementerian-pupr-tahun-ini-akan-dibangun-jalan-baru-sepanjang-829-km;Kementerian PUPR: Tahun Ini Akan Dibangun Jalan Baru Sepanjang 829 Km;http://www.tribunnews.com/bisnis/2018/04/27/kementerian-pupr-tahun-ini-akan-dibangun-jalan-baru-sepanjang-829-km;"""Kami akan menjaga kondisi jaringan jalan nasional agar tetap memberikan pelayanan prima bagi masyarakat. Jalur utama logistik menjadi prioritas.""";Jumat, 27 April 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/khalawi-abdul-hamid_20180425_191153.jpg;khalawi-abdul-hamid_20180425_191153.jpg;http://www.tribunnews.com/bisnis/2018/04/25/pemerintah-libatkan-swasta-atasi-kurangnya-pasokan-rumah-134-juta;Pemerintah Libatkan Swasta Atasi Kurangnya Pasokan Rumah 13,4 Juta;http://www.tribunnews.com/bisnis/2018/04/25/pemerintah-libatkan-swasta-atasi-kurangnya-pasokan-rumah-134-juta;Pemerintah berencana membangun 13.500 rumah susun yang layak huni untuk masyarakat berpenghasilan rendah (MBR).;Rabu, 25 April 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr-resmikan-rusunawa-khusus-lansia-ini-fasilitasnya_20180425_132147.jpg;kementerian-pupr-resmikan-rusunawa-khusus-lansia-ini-fasilitasnya_20180425_132147.jpg;http://www.tribunnews.com/metropolitan/2018/04/25/kementerian-pupr-resmikan-rusunawa-khusus-lansia-ini-fasilitasnya;Kementerian PUPR Resmikan Rusunawa Khusus Lansia Ini Fasilitasnya;http://www.tribunnews.com/metropolitan/2018/04/25/kementerian-pupr-resmikan-rusunawa-khusus-lansia-ini-fasilitasnya;Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) hari ini meresmikan rumah susun sewa (rusunawa) yang diperuntukkan bagi kalangan lanjut usia (l;Rabu, 25 April 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20180425_100346.jpg;kementerian-pupr_20180425_100346.jpg;http://www.tribunnews.com/regional/2018/04/25/tahun-2018-kementerian-pupr-lanjutkan-pembangunan-rumah-nelayan-di-kabupaten-pangandaran;Tahun 2018, Kementerian PUPR Lanjutkan Pembangunan Rumah Nelayan Di Kabupaten Pangandaran;http://www.tribunnews.com/regional/2018/04/25/tahun-2018-kementerian-pupr-lanjutkan-pembangunan-rumah-nelayan-di-kabupaten-pangandaran;Kementerian PUPR telah membangun sebanyak 154 unit rumah khusus nelayan tipe 36 dan telah terhuni di Kabupaten Pangandaran, Provinsi Jawa Barat.;Rabu, 25 April 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20180425_093420.jpg;kementerian-pupr_20180425_093420.jpg;http://www.tribunnews.com/nasional/2018/04/25/kementerian-pupr-resmikan-rumah-susun-sewa-khusus-lansia-di-cibubur;Kementerian PUPR Resmikan Rumah Susun Sewa Khusus Lansia di Cibubur;http://www.tribunnews.com/nasional/2018/04/25/kementerian-pupr-resmikan-rumah-susun-sewa-khusus-lansia-di-cibubur;Kementerian PUPR menyelesaikan pembangunan Rumah Susun Sewa ayasan Ria Pembangunan yang diperuntukkan bagi para orang tua lanjut usia di Cibubur.;Rabu, 25 April 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/rusunawa_20180424_142148.jpg;rusunawa_20180424_142148.jpg;http://www.tribunnews.com/bisnis/2018/04/24/kementerian-pupr-resmikan-rusunawa-khusus-lansia-di-cibubur;Kementerian PUPR Resmikan Rusunawa Khusus Lansia di Cibubur;http://www.tribunnews.com/bisnis/2018/04/24/kementerian-pupr-resmikan-rusunawa-khusus-lansia-di-cibubur;“Rusunawa lansiia ini sudah seperti apartemen, semua kota siapkan dari mulai gedung, kelistrikan, furnitur, disiapkan, jadi tinggal pakai saja.”;Selasa, 24 April 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/rusunawa-lansia_20180424_135544.jpg;rusunawa-lansia_20180424_135544.jpg;http://www.tribunnews.com/bisnis/2018/04/24/kementerian-pupr-resmikan-rusunawa-khusus-lansia;Kementerian PUPR Resmikan Rusunawa Khusus Lansia;http://www.tribunnews.com/bisnis/2018/04/24/kementerian-pupr-resmikan-rusunawa-khusus-lansia;Rusunawa ini terdiri dari tiga lantai sudah dilengkap ramp dan hand rail untuk mengakomodasi para lansia yang memang memiliki kebutuhan khusus.;Selasa, 24 April 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20180421_130143.jpg;kementerian-pupr_20180421_130143.jpg;http://www.tribunnews.com/nasional/2018/04/21/kementerian-pupr-kirim-rangka-baja-pengganti-jembatan-cincin-lama;Kementerian PUPR Kirim Rangka Baja Pengganti Jembatan Cincin Lama;http://www.tribunnews.com/nasional/2018/04/21/kementerian-pupr-kirim-rangka-baja-pengganti-jembatan-cincin-lama;Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono menargetkan perbaikan Jembatan Cincin Lama yang runtuh;Sabtu, 21 April 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=7;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20180421_130017.jpg;kementerian-pupr_20180421_130017.jpg;http://www.tribunnews.com/nasional/2018/04/21/kementerian-pupr-luncurkan-sembilan-aplikasi-e-government;Kementerian PUPR Luncurkan Sembilan Aplikasi E-Government;http://www.tribunnews.com/nasional/2018/04/21/kementerian-pupr-luncurkan-sembilan-aplikasi-e-government;Kementerian PUPR meluncurkan sembilan aplikasi yang diperuntukan untuk pelayanan publik.;Sabtu, 21 April 2018
