;sentence;polarity;Subjectivity;Sentiment_Type
1317;JK Siapkan Jurus Pendongkrak Peringkat Kemudahan Berbisnis;0.34;0.42000000000000004;Positive
1318;Awal Mei, Pemerintah Baru Penuhi 23 Persen Penerimaan Negara;0.34;0.42000000000000004;Positive
1319;Penetapan Venue dan Cabor Asian Games Diharap Tuntas di Bali;0.34;0.42000000000000004;Positive
1320;KPK Periksa Andi Taufan Dalam Kasus Korupsi di Kemen-PUPR;0.34;0.42000000000000004;Positive
1321;Rusun untuk Warga di Lokasi Pelebaran Ciliwung Selesai 2018;0.34;0.42000000000000004;Positive
1322;Pemerintah Akan Bangun Belasan Ribu Rusun di Seluruh Daerah;0.34;0.42000000000000004;Positive
1323;Kalla Yakin Proyek 10 Juta Sambungan Air Selesai Tepat Waktu;0.34;0.42000000000000004;Positive
1324;Kasus Damayanti, KPK Panggil Anggota DPRD Bekasi Asal PKS;0.34;0.42000000000000004;Positive
1325;Elion Numberi Klaim Tak Tahu Pemberian Duit Pejabat Maluku;0.34;0.42000000000000004;Positive
1326;Demi Perbaikan Ranking, Pemerintah Rilis Paket Kebijakan XII;0.34;0.42000000000000004;Positive
1327;Andi Taufan Tersangka, DPR Minta KPK Usut Pemerintah;0.34;0.42000000000000004;Positive
1328;Jadi Tersangka Korupsi, Harta Andi Taufan Rp22 Miliar;0.34;0.42000000000000004;Positive
1329;Besok Fraksi PAN Gelar Rapat Bahas Kasus Andi Taufan Tiro;0.34;0.42000000000000004;Positive
1330;Politikus PAN Andi Taufan Jadi Tersangka Kasus Suap Damayanti;0.34;0.42000000000000004;Positive
1331;Jasamarga dan Waskita Resmi Garap Proyek Tol Semarang-Batang;0.34;0.42000000000000004;Positive
1332;Damayanti Akui Berkas Perkara Suap Dirinya Hampir Lengkap;0.34;0.42000000000000004;Positive
1333;Jokowi Tugaskan 6 Menteri dan Pemda Permudah Izin Perumahan;0.34;0.42000000000000004;Positive
1334;United Tractors Berutang US$3,2 Miliar demi Pembangkit Jepara;0.34;0.42000000000000004;Positive
1335;KPK Geledah BPJN IX Maluku dan Malut Kasus Proyek Kemen-PUPR;0.34;0.42000000000000004;Positive
1336;Kasus Suap Damayanti, Menteri PU Diperiksa Terkait Wewenang;0.34;0.42000000000000004;Positive
1337;Menteri PUPR Dijadwalkan Diperiksa untuk Damayanti Hari Ini;0.34;0.42000000000000004;Positive
1338;Belum Ada Keputusan Final Venue Atletik AG 2018;0.34;0.42000000000000004;Positive
1339;KPK Minta Aseng Laporkan soal Telah Suap Anggota DPRD Bekasi;0.34;0.42000000000000004;Positive
1340;Jasa Marga Siap Berutang Rp3 Triliun untuk Bebaskan Lahan;0.34;0.42000000000000004;Positive
1341;KPK Periksa Michael Wattimena Terkait Suap KemenPU-PR;0.34;0.42000000000000004;Positive
1342;Komisi V Bantah Ada Sistem Pembagian Fee di Kasus Damayanti;0.34;0.42000000000000004;Positive
1343;Permudah Pembangunan Rumah Murah, Pemerintah Coret 12 Izin;0.34;0.42000000000000004;Positive
1344;Garap Asian Games, Kementerian Pekerjaan Umum Minta Rp2,5 T;0.34;0.42000000000000004;Positive
1345;Dirut PT Windhu Didakwa Suap Empat Anggota DPR RI;0.34;0.42000000000000004;Positive
1346;Meski Bergeser 9 cm, Jembatan Merah Putih Ambon Diresmikan;0.34;0.42000000000000004;Positive
1347;Audit Lapangan: Pergerakan Tanah di Hambalang Lamban;0.34;0.42000000000000004;Positive
1348;Perusahaan Pemilik Konsesi Tol JORR 'S' Tolak Putusan MA;0.34;0.42000000000000004;Positive
1349;KPK Kembali Periksa Tersangka Suap di Kementerian PUPR;0.34;0.42000000000000004;Positive
1350;Politikus PPP Bungkam Soal Dugaan Suap Proyek KemenPUPR;0.34;0.42000000000000004;Positive
1351;KPK Kembali Periksa Damayanti dan Tiga Anggota Komisi V DPR;0.34;0.42000000000000004;Positive
1352;Asian Games 2018: Momentum Membangun Indonesia;0.34;0.42000000000000004;Positive
1353;Pemerintah Siapkan Empat Strategi Penyediaan Rumah Murah;0.34;0.42000000000000004;Positive
1354;Tiga Legislator Diperiksa KPK Soal Anggaran Kementerian PUPR;0.34;0.42000000000000004;Positive
1355;Kemenpora Libatkan Tim Independen untuk Proyek Hambalang;0.34;0.42000000000000004;Positive
1356;KPK Periksa Tiga Anggota DPR Perkara Suap Kementerian PUPR;0.34;0.42000000000000004;Positive
1357;Indonesia Jadi Tuan Rumah Asia Water Council Pertama;0.34;0.42000000000000004;Positive
1358;Pengamat: Olahraga Indonesia Butuh Kompleks Hambalang;0.34;0.42000000000000004;Positive
1359;Kasus Suap Damayanti, KPK Kembali Geledah Kantor Kementerian;0.34;0.42000000000000004;Positive
1360;KPK Panggil Tujuh Pejabat PU Terkait Kasus Damayanti;0.34;0.42000000000000004;Positive
1361;Damayanti Kembalikan Uang Sin$240 Ribu ke KPK;0.34;0.42000000000000004;Positive
1362;Damayanti Kembali Diperiksa KPK Soal Proyek Kementerian PUPR;0.34;0.42000000000000004;Positive
1363;Jokowi dan Rombongan Tiba di Bandara Halim Perdanakusuma;0.34;0.42000000000000004;Positive
1364;Golkar Beri Sanksi Budi Supriyanto Saat Jadi Terpidana;0.34;0.42000000000000004;Positive
1365;Pemerintah Siapkan Aturan Lanjutan Kemudahan Investasi;0.34;0.42000000000000004;Positive
1366;Kader Golkar Ditahan KPK Soal Suap Proyek Kementerian PUPR;0.34;0.42000000000000004;Positive
1367;Sekjen Kemenpera Ungkap Prosedur Usul Proyek Kasus Damayanti;0.34;0.42000000000000004;Positive
1368;Usai Dijemput Paksa KPK, Kader Golkar Diperiksa;0.34;0.42000000000000004;Positive
1369;KPK Jemput Paksa Kader Golkar di Semarang;0.34;0.42000000000000004;Positive
1370;KPK Bidik Kesaksian Sekjen Kemenpera untuk Kader Golkar;0.34;0.42000000000000004;Positive
1371;KPK Perpanjang Masa Tahanan Damayanti;0.34;0.42000000000000004;Positive
1372;KPK Bakal Jemput Paksa Kader Golkar Jika Mangkir Lagi;0.34;0.42000000000000004;Positive
1373;Tersangka Penyuap Damayanti Segera Diseret ke Meja Hijau;0.34;0.42000000000000004;Positive
1374;KPK Bidik Kesaksian Pejabat Balai Jalan IX untuk Kader Golkar;0.34;0.42000000000000004;Positive
1375;KPK Telusur Surat Dokter Fiktif Kader Golkar;0.34;0.42000000000000004;Positive
1376;Kasus Damayanti, KPK Periksa Perdana Tersangka Kader Golkar;0.34;0.42000000000000004;Positive
1377;Pemerintah Siap Tampung Karet Produksi Dalam Negeri;0.34;0.42000000000000004;Positive
1378;KPK Periksa Dua Pejabat Kemenpera Terkait Suap Kader Golkar;0.34;0.42000000000000004;Positive
1379;KPK Periksa Dua Sopir Pribadi Tersangka Damayanti;0.34;0.42000000000000004;Positive
1380;Mekanisme Pembahasan Anggaran di DPR Akan Dievaluasi;0.34;0.42000000000000004;Positive
1381;Jokowi Targetkan Pembangunan Tiga Tol di Sumut Kelar 2017;0.34;0.42000000000000004;Positive
1382;Golkar Belum Tentukan Sanksi untuk Tersangka Budi Supriyanto;0.34;0.42000000000000004;Positive
1383;Golkar Berikan Bantuan Hukum Bila Diminta Budi Supriyanto;0.34;0.42000000000000004;Positive
1384;Politikus Golkar Budi Supriyanto Jadi Tersangka Suap;0.34;0.42000000000000004;Positive
1385;Presiden Jokowi Resmikan Pengembangan Bandara Rembele Aceh;0.34;0.42000000000000004;Positive
1386;Wakil Ketua Komisi V DPR Irit Bicara Setelah Diperiksa KPK;0.34;0.42000000000000004;Positive
1387;Wakil Ketua Komisi V Lazarus Penuhi Panggilan KPK;0.34;0.42000000000000004;Positive
1388;Pemerintah Urung Tetapkan Besaran Iuran Tapera;0.34;0.42000000000000004;Positive
1389;Pemerintah Siap Hadapi Uji Materi UU Tapera;0.34;0.42000000000000004;Positive
1390;Tersangka Penyuap Damayanti Dilarikan ke Rumah Sakit;0.34;0.42000000000000004;Positive
1391;Tiga Politisi PKB Diperiksa KPK soal Damayanti;0.34;0.42000000000000004;Positive
1392;Politikus PKB Diincar KPK soal Kasus Damayanti;0.34;0.42000000000000004;Positive
1393;KPK Periksa Sekjen Kementerian PUPR;0.34;0.42000000000000004;Positive
1394;Dua Politikus PKB Diincar KPK Soal Kasus Damayanti;0.34;0.42000000000000004;Positive
1395;KPK Bakal Umumkan Tersangka Baru Kasus Damayanti;0.34;0.42000000000000004;Positive
1396;KPK Panggil Ulang Politikus PKB untuk Damayanti;0.34;0.42000000000000004;Positive
1397;Damayanti Disebut Danai Proyek Sosialisasi;0.34;0.42000000000000004;Positive
1398;KPK Gali Keterangan Mantan Bupati Kendal untuk Damayanti;0.34;0.42000000000000004;Positive
1399;Rencana Akuisisi Kawasan Industri Direspon Positif Asosiasi;0.34;0.42000000000000004;Positive
1400;Dicecar KPK, Wali Kota Semarang Akui Kenal Damayanti;0.34;0.42000000000000004;Positive
1401;KPK Bedah Kesaksian Wali Kota Semarang untuk Damayanti;0.34;0.42000000000000004;Positive
1402;KPK Telusuri Aliran Uang Damayanti ke Politisi PAN;0.34;0.42000000000000004;Positive
1403;KPK Bakal Gelar Perkara Kasus Damayanti;0.34;0.42000000000000004;Positive
1404;Politikus Hanura Bersaksi untuk Kasus Suap Damayanti;0.34;0.42000000000000004;Positive
1405;Kasus Damayanti, KPK Bedah Perencanaan Proyek Jalan;0.34;0.42000000000000004;Positive
1406;Sekjen DPR Bersaksi untuk Damayanti;0.34;0.42000000000000004;Positive
1407;Usai Dibedah KPK, Dirjen Bina Marga Irit Bicara;0.34;0.42000000000000004;Positive
1408;Dirjen Bina Marga Diincar KPK Ihwal Suap Damayanti;0.34;0.42000000000000004;Positive
1409;Tunda Keputusan Blok Masela, Jokowi Tunggu Inpex dan Shell;0.34;0.42000000000000004;Positive
1410;Pengacara Akui Teman Damayanti Jadi Perantara Suap;0.34;0.42000000000000004;Positive
1411;Pemerintah Bakal Buka 100% Pengelolaan Jalan Tol untuk Asing;0.34;0.42000000000000004;Positive
1412;Kasus Damayanti, KPK Garap Pejabat Anggaran di Kementerian PU;0.34;0.42000000000000004;Positive
1413;Kasus Damayanti, KPK Intensif Bidik Pengusaha Kontraktor;0.34;0.42000000000000004;Positive
1414;Kasus Damayanti, Pejabat PU Ungkap Proyek Senilai Rp2 Triliun;0.34;0.42000000000000004;Positive
1415;Suap Diduga Mengalir ke Tiga Kolega Damayanti dan Pejabat PU;0.34;0.42000000000000004;Positive
1416;Bos Kontraktor Dicecar Ulang KPK Kasus Suap Damayanti;0.34;0.42000000000000004;Positive
1417;Tersangka Penyuap Damayanti Bongkar Sistem Ijon Proyek Jalan;0.34;0.42000000000000004;Positive
1418;Politikus Golkar Diperiksa KPK Soal Perkara Damayanti;0.34;0.42000000000000004;Positive
1419;Pejabat PUPR Ungkap Usul Proyek Damayanti di Pulau Seram;0.34;0.42000000000000004;Positive
1420;Usut Damayanti, KPK Periksa Bos Kontraktor dan Pejabat PU;0.34;0.42000000000000004;Positive
1421;Legislator PDIP Jadi Tersangka Suap Pengamanan Proyek;0.34;0.42000000000000004;Positive
1422;Rekam Jejak Anggota DPR Damayanti yang Ditangkap KPK;0.34;0.42000000000000004;Positive
1423;KPK Incar Politisi Senayan Sejak Tahun Lalu;0.34;0.42000000000000004;Positive
1424;Hadiri Rakernas PDIP, Jokowi Tidak Kenakan Atribut Partai;0.34;0.42000000000000004;Positive
1425;Presiden Jokowi dan Para Menteri Hadiri Rakernas PDIP;0.34;0.42000000000000004;Positive
1426;Jokowi Puji Kerja Menteri Soal Serapan Anggaran;0.34;0.42000000000000004;Positive
1427;Presiden Jokowi dan Rombongan Mendarat di Merauke;0.34;0.42000000000000004;Positive
1428;Wisma Atlet Asian Games 2018 Batal Dibangun Pemprov DKI;0.34;0.42000000000000004;Positive
1429;Jokowi Perintahkan Bendungan Rotiklot Selesai dalam 3 Tahun;0.34;0.42000000000000004;Positive
1430;Pemerintah Tunda Pelaksanaan Tender Dua Bendungan;0.34;0.42000000000000004;Positive
1431;Pemerintah Tolak Formula Tetap Penaikan Harga Rumah Versi REI;0.34;0.42000000000000004;Positive
1432;Kementrian PUPR Bantu Kemenpora Demi Asian Games;0.34;0.42000000000000004;Positive
1433;Bangun Tol 1.000 Km, Jokowi Siapkan Anggaran Rp313 Triliun;0.34;0.42000000000000004;Positive
1434;Penerbitan Izin Membangun Rumah Murah Dipangkas jadi 14 Hari;0.34;0.42000000000000004;Positive
1435;Pinjaman China untuk 4 Proyek Tol Cair Desember 2015;0.34;0.42000000000000004;Positive
1436;Anggaran FLPP Ludes, Pemerintah Tetap Minta Bank Salurkan KPR;0.34;0.42000000000000004;Positive
1437;Pemerintah Perketat Pembangunan Rusun untuk Jaga Ruang Publik;0.34;0.42000000000000004;Positive
1438;Menkeu Sentil Bank Daerah yang Rayu Pemda Agar Rajin Menabung;0.34;0.42000000000000004;Positive
1439;Tinggal Sebulan, Dana Kementerian PUPR Mengendap Rp55 Triliun;0.34;0.42000000000000004;Positive
1440;Tahun Ini, Menteri Basuki Garap 7 Proyek Mangkrak;0.34;0.42000000000000004;Positive
1441;Kementerian PU-Pera Baru Serap 44,7 Persen Anggaran;0.34;0.42000000000000004;Positive
1442;Tahun Ini Pemerintah Masih Utang Bangun Tiga Bendungan;0.34;0.42000000000000004;Positive
1443;Pemerintah Bidik Rp 406,79 Triliun Lewat Tax Amnesty;0.34;0.42000000000000004;Positive
1444;Dana FLPP Habis, Pemerintah Menunggak Rp 2,3 Triliun ke Bank;0.34;0.42000000000000004;Positive
1445;Meski Kereta Cepat Bukan Proyek Negara, 12 Pejabat Dilibatkan;0.34;0.42000000000000004;Positive
1446;Kejar Target Rumah Rakyat, REI Hadapi Kendala Klasik;0.34;0.42000000000000004;Positive
1447;PMN Belum Cair, Perumnas Bersiap Revisi Target Bangun Rumah;0.34;0.42000000000000004;Positive
1448;Jokowi Janjikan Bunga Bank Turun di Paket Jilid III;0.34;0.42000000000000004;Positive
1449;Sengketa Infrastruktur Kini Bisa Diadukan ke Badan Arbitrase;0.34;0.42000000000000004;Positive
1450;REI Minta Subsidi untuk Rumah Bagi Kelas Menengah;0.34;0.42000000000000004;Positive
1451;Pemerintah yakin Mampu Capai Target Pembangunan Rumah Murah;0.34;0.42000000000000004;Positive
1452;Cadangan Aspal Alam Tinggi, Malah Diekspor dengan Murah;0.34;0.42000000000000004;Positive
1453;Waduk Jatigede, Hasil Kegagalan Dialog Negara dan Rakyatnya;0.34;0.42000000000000004;Positive
1454;Jelang Ditenggelamkan, Warga Jatigede Akan Dirikan Posko;0.34;0.42000000000000004;Positive
1455;Jokowi Dijadwalkan Tenggelamkan Waduk Jatigede Besok;0.34;0.42000000000000004;Positive
1456;KAI Bantah Konflik dengan Pelindo II Soal Proyek Kereta;0.34;0.42000000000000004;Positive
1457;Pemerintah akan Lelang Sukuk Proyek Rp 13,7 T  Tahun Depan;0.34;0.42000000000000004;Positive
1458;Bos Pelindo II Kritik Jokowi Soal Kereta Trans Kalimantan;0.34;0.42000000000000004;Positive
1459;Pemerintah Optimistis Mampu Genangi Jatigede 31 Agustus;0.34;0.42000000000000004;Positive
1460;Wakil Bupati Sumedang: Sulit Rendam Jatigede pada 1 Agustus;0.34;0.42000000000000004;Positive
1461;Sekda Sumedang Zainal Alimin: Jatigede Sepertinya Bakal Molor;0.34;0.42000000000000004;Positive
1462;Jatigede: Cerita Panjang Persoalan Pembebasan Lahan;0.34;0.42000000000000004;Positive
1463;Warga Bertahan di Desa yang Bakal Tenggelam oleh Jatigede;0.34;0.42000000000000004;Positive
1464;Jokowi Minta Tol Solo-Sragen Beroperasi Sebelum Lebaran 2016;0.34;0.42000000000000004;Positive
1465;Pemerintah Kebut Penyelesaian Tol Trans Jawa;0.34;0.42000000000000004;Positive
1466;Pemerintah Pro Pengusaha, Swasta Boleh Berbisnis Air;0.34;0.42000000000000004;Positive
1467;Lapang Golf Kemayoran akan Dirombak Jadi Rusun;0.34;0.42000000000000004;Positive
1468;Subang Banjir Permintaan Lahan Industri Berkat Tol Cipali;0.34;0.42000000000000004;Positive
1469;Dana Talangan Korban Disepakati Pemerintah dan Lapindo;0.34;0.42000000000000004;Positive
1470;Jasa Marga Korting Tarif Tol Sampai 35 Persen Selama Lebaran;0.34;0.42000000000000004;Positive
1471;8 Rest Area Beroperasi di Tol Cipali Pekan Ini;0.34;0.42000000000000004;Positive
1472;Aturan Persulit Pembebasan Lahan, Presiden: Bodoh Sekali Kita;0.34;0.42000000000000004;Positive
1473;Menperin Minta BUMN Senjata Produksi Alat Berat;0.34;0.42000000000000004;Positive
1474;Persiapan Kurang Baik, Belanja Kemenperin Tak Sesuai Harapan;0.34;0.42000000000000004;Positive
1475;Timses Jokowi-JK, Hironimus Hilapok Jadi Komisaris Adhi Karya;0.34;0.42000000000000004;Positive
1476;Menteri Anies Minta Masyarakat Laporkan Lintasan Berbahaya;0.34;0.42000000000000004;Positive
1477;Menteri Anies: Negara Harus Pastikan Keselamatan Siswa;0.34;0.42000000000000004;Positive
1478;Percepat Konversi Gas, Pemerintah Bangun 22 SPBG;0.34;0.42000000000000004;Positive
1479;Menteri PU Minta Tambah Anggaran Rp 47,5 T dalam APBNP 2015;0.34;0.42000000000000004;Positive
